episode,return,length,epsilon,learning_rate,val_return
434,-512.4542765240517,199,,,
435,-542.1485186744595,161,,,
436,-388.9108548718796,205,,,
437,-630.4326378537812,190,,,
438,-733.3173724639248,148,,,
439,-483.9967920316711,164,,,
440,-594.5769059804331,144,,,
441,-521.9468267846594,148,,,
442,-605.960465220883,140,,,
443,-469.2164748557052,170,,,
444,-563.2425830895888,193,,,
445,-490.0360619850574,138,,,
446,-324.97192274679134,117,,,
447,-479.6017481856788,159,,,
448,-775.9652947021184,168,,,
449,-726.2091674516873,179,,,
450,-458.10224951498594,123,,,-871.0776169975136
451,-612.4713984038118,130,,,
452,-382.4270140858498,143,,,
453,-259.751960187136,109,,,
454,-801.0872698617625,149,,,
455,-627.0697738492806,155,,,
456,-449.4531794147538,168,,,
457,-497.3080034038235,124,,,
458,-347.677988641119,120,,,
459,-178.75189935089148,125,,,
460,-737.1725234880835,198,,,
461,-164.93687515067768,132,,,
462,-285.5041049620103,97,,,
463,-410.57614828417144,91,,,
464,-491.81018217419177,166,,,
465,-382.03079858540184,94,,,
466,-543.2424449922376,161,,,
467,-630.0185243232557,151,,,
468,-567.2587495499242,182,,,
469,-455.6075348788561,138,,,
470,-321.08854471173197,137,,,
471,-609.3596943679388,177,,,
472,-663.7879012315632,143,,,
473,-436.1641262182116,146,,,
474,-773.367859354847,157,,,
475,-386.57068112741763,96,,,
476,-698.3254743154432,142,,,
477,-646.5478572787094,173,,,
478,-507.4215640022892,139,,,
479,-526.038758372242,131,,,
480,-576.2286948531769,165,,,-810.8003884421668
481,-475.91469554331,130,,,
482,-664.0183231443489,143,,,
483,-575.8257290765109,142,,,
484,-296.5555510424217,143,,,
485,-133.6420191854137,132,,,
486,-491.613064373666,151,,,
487,-515.7838564554942,113,,,
488,-505.0285668019495,133,,,
489,-442.15460489729276,136,,,
490,-604.7842507322089,166,,,
491,-645.0357515113755,172,,,
492,-386.51786969137993,147,,,
493,-378.9560972953175,140,,,
494,-585.2589307333451,179,,,
495,-333.4457470070554,139,,,
496,-695.3290030291115,142,,,
497,-414.5987096948852,96,,,
498,-255.62438556930164,128,,,
499,-499.45856757938043,169,,,
500,-379.37133536691704,146,,,
501,-320.22496727943906,186,,,
502,-416.2176225119292,150,,,
503,-307.2897004229452,172,,,
504,-178.0549901174929,109,,,
505,-360.7226653801376,153,,,
506,-502.66745768589874,149,,,
507,-288.33820418134366,175,,,
508,-587.6077904142078,199,,,
509,-532.6872098181224,238,,,
510,-270.5087768663467,102,,,-828.0345627787094
511,-187.56409521605033,171,,,
512,-601.3693427249079,242,,,
513,-394.58310810020464,95,,,
514,-625.9066144943312,194,,,
515,-347.77017245191445,154,,,
516,-647.4729531193561,166,,,
517,-505.02246743317977,170,,,
518,-762.7267464967003,211,,,
519,-524.0129498406163,188,,,
520,-404.7502583390476,180,,,
521,-345.3522874741143,128,,,
522,-522.6899458432491,130,,,
523,-453.1583148042238,186,,,
524,-94.82410337297843,164,,,
525,-368.7065589413354,159,,,
526,-505.4350424134409,232,,,
527,-271.4320652834979,103,,,
528,-381.517009778618,229,,,
529,-353.45320198469904,177,,,
530,-544.5347667369201,172,,,
531,-323.69674896289143,189,,,
532,-616.3838494755796,238,,,
533,-301.4452503664065,179,,,
534,-480.8148857461473,139,,,
535,-567.8311278520223,178,,,
536,-272.141558869938,95,,,
537,-408.70120726386006,223,,,
538,-566.9131531981008,206,,,
539,-386.93809362075876,221,,,
540,-485.0701786169858,156,,,-919.0498704720133
541,-276.65187615859287,154,,,
542,-267.64695692848056,135,,,
543,-307.26985757001626,192,,,
544,-59.848408035535556,145,,,
545,-243.78362155710835,176,,,
546,-515.758518044306,196,,,
547,-397.08799072348353,221,,,
548,-446.1156021812711,233,,,
549,-220.332699541181,254,,,
550,-549.7486110935872,183,,,
551,-421.0246933016218,155,,,
552,-471.3694657174864,189,,,
553,-427.6190540420951,159,,,
554,-458.9802309244692,137,,,
555,-492.5206234083263,190,,,
556,-433.10478522532725,195,,,
557,-151.10495945242712,183,,,
558,-502.6524618303648,225,,,
559,-456.34252887980836,170,,,
560,-161.7162456313304,162,,,
561,-490.47210626833396,169,,,
562,-397.91653505147895,175,,,
563,-295.0848784524645,319,,,
564,-540.7611188915417,190,,,
565,-268.36390483374913,173,,,
566,-550.1722727847905,215,,,
567,-371.89425665608564,186,,,
568,-355.7539279899543,135,,,
569,-424.29305803744114,210,,,
570,-395.6848035916345,265,,,-809.489348264934
571,-609.9945986170738,180,,,
572,-423.0301033006348,164,,,
573,-175.85181621727529,224,,,
574,-311.591090886248,162,,,
575,-362.65499315685815,193,,,
576,-371.7181456244117,158,,,
577,-450.10927674850416,235,,,
578,-369.6747716959876,193,,,
579,-522.7661466276624,183,,,
580,-503.30406738754124,158,,,
581,-375.5798000364453,232,,,
582,-482.95203473535616,169,,,
583,-346.4975629364556,203,,,
584,-477.8113533104992,146,,,
585,-315.2480749014855,207,,,
586,-565.4845763595425,148,,,
587,-322.4719335929368,157,,,
588,-447.3601628391573,132,,,
589,-457.07354197346524,275,,,
590,-470.56435896593973,197,,,
591,-408.9571637332355,211,,,
592,-319.5842538698162,119,,,
593,-462.779488825214,179,,,
594,-518.0303374094063,151,,,
595,-431.3235034635362,148,,,
596,-435.09689755855584,151,,,
597,-371.74592385427076,215,,,
598,-527.7979935899558,155,,,
599,-503.2829287298262,189,,,
600,-434.3284455923897,139,,,-683.8770157555629
601,-593.9310387729811,179,,,
602,-297.53664156443745,184,,,
603,-390.3725477039669,173,,,
604,-501.79243564420676,146,,,
605,-365.90171171920235,225,,,
606,-408.0417288986481,147,,,
607,-512.5148709617556,173,,,
608,-428.07221651214377,146,,,
609,-366.24315880878123,194,,,
610,-401.0516717625758,181,,,
611,-340.5301131711018,162,,,
612,-391.3979510801207,123,,,
613,-384.18310592077376,259,,,
614,-431.81984842732703,164,,,
615,-124.81140681548055,203,,,
616,-407.567678941301,152,,,
617,-343.65516893003326,172,,,
618,-524.0316090366953,160,,,
619,-224.22303170510105,169,,,
620,-381.14142334525445,185,,,
621,-325.9114528996132,157,,,
622,-401.2973955491764,151,,,
623,-170.23510156187416,140,,,
624,-471.55165848458705,168,,,
625,-150.68493253500998,135,,,
626,-429.89453908615593,131,,,
627,-434.6360033374179,261,,,
628,-397.69186090910523,186,,,
629,-171.36687309557266,299,,,
630,-528.2480347210696,199,,,-630.5016904248386
631,-500.927497377087,184,,,
632,-458.5914479586893,133,,,
633,-198.24144988521073,204,,,
634,-484.7737187427541,255,,,
635,-192.98042432073362,239,,,
636,-554.3247511973742,211,,,
637,-336.68458128282236,268,,,
638,-459.53150245121213,153,,,
639,-559.4110004586339,266,,,
640,-447.80395276003037,194,,,
641,-199.61475659908118,178,,,
642,-514.9931034111459,217,,,
643,-433.28044571732227,352,,,
644,-306.15457616809084,133,,,
645,-433.45126960158746,243,,,
646,-399.72494095215256,158,,,
647,-185.07754226020447,208,,,
648,-475.52122623145056,161,,,
649,-434.0544823597257,235,,,
650,-518.8529190331479,221,,,
651,-361.97463785566714,156,,,
652,-349.95424014244963,193,,,
653,-353.12693379459256,228,,,
654,-490.7179294839415,183,,,
655,-202.86595582754427,162,,,
656,-270.1907266598431,222,,,
657,-344.39266261094224,182,,,
658,-374.78139711655774,136,,,
659,-263.24360929085066,181,,,
660,-436.4222427471684,146,,,-814.4955403780822
661,-360.7154516028204,221,,,
662,-359.24598845308975,178,,,
663,-499.9970678365347,229,,,
664,-367.0375427894296,205,,,
665,-485.9271167912842,150,,,
666,-401.66771719350777,160,,,
667,-326.2938208314372,174,,,
668,-338.56005456738944,173,,,
669,-323.8892785858351,191,,,
670,-348.0155785315187,207,,,
671,-417.2427043447081,186,,,
672,-442.8718150156965,204,,,
673,-336.60362334643173,141,,,
674,-424.40051357388995,188,,,
675,-295.605498463222,213,,,
